course_code,course_name,wait_list_size_all_requests,course_type,date_pulled,datetime_pulled
RSM2059HF.2025-0108,HEALTHCARE AND LIFE SCIENCES CONSULTING: FIELD APPLICATION,0,Fall,2025-08-20,2025-08-21T01:05:34Z
RSM2061HF.2025-0301,STRATEGIC NETWORKS,10,Fall,2025-08-20,2025-08-21T01:05:34Z
RSM2062HF.2025-0108,MANAGEMENT CONSULTING PRACTICUM,0,Fall,2025-08-20,2025-08-21T01:05:34Z
RSM2063HF.2025-0102,CATASTROPHIC FAILURE IN ORGANIZATIONS,5,Fall,2025-08-20,2025-08-21T01:05:34Z
RSM2063HF.2025-0107,CATASTROPHIC FAILURE IN ORGANIZATIONS,0,Fall,2025-08-20,2025-08-21T01:05:34Z
RSM2128HF.2025-0101,REAL ESTATE ECONOMICS,1,Fall,2025-08-20,2025-08-21T01:05:34Z
RSM2212HF.2025-0101,BUSINESS ANALYSIS AND VALUATION,0,Fall,2025-08-20,2025-08-21T01:05:34Z
RSM2212HF.2025-0107,BUSINESS ANALYSIS AND VALUATION,0,Fall,2025-08-20,2025-08-21T01:05:34Z
RSM2216HF.2025-0102,SPECIAL TOPICS IN ACCOUNTING,1,Fall,2025-08-20,2025-08-21T01:05:34Z
RSM2300HF.2025-0102,CORPORATE FINANCING,8,Fall,2025-08-20,2025-08-21T01:05:34Z
RSM2300HF.2025-0107,CORPORATE FINANCING,4,Fall,2025-08-20,2025-08-21T01:05:34Z
RSM2302HF.2025-0103,SECURITY ANALYSIS AND PORTFOLIO MANAGEMENT,4,Fall,2025-08-20,2025-08-21T01:05:34Z
RSM2302HF.2025-0108,SECURITY ANALYSIS AND PORTFOLIO MANAGEMENT,10,Fall,2025-08-20,2025-08-21T01:05:34Z
RSM2306HF.2025-0104,OPTIONS AND FUTURES MARKETS,8,Fall,2025-08-20,2025-08-21T01:05:34Z
RSM2312HY.2026-0104,VALUE INVESTING,1,Fall,2025-08-20,2025-08-21T01:05:34Z
RSM2314HF.2025-0103,PRIVATE EQUITY AND ENTREPRENEURIAL FINANCE,4,Fall,2025-08-20,2025-08-21T01:05:34Z
RSM2314HF.2025-0108,PRIVATE EQUITY AND ENTREPRENEURIAL FINANCE,4,Fall,2025-08-20,2025-08-21T01:05:34Z
RSM2329HF.2025-0101,BLOCKCHAIN AND DECENTRALIZED FINANCE,0,Fall,2025-08-20,2025-08-21T01:05:34Z
RSM2406HF.2025-0301,OPERATIONS MANAGEMENT STRATEGY,0,Fall,2025-08-20,2025-08-21T01:05:34Z
RSM2500HF.2025-0108,MARKETING STRATEGY,1,Fall,2025-08-20,2025-08-21T01:05:34Z
RSM2505HF.2025-0108,STRATEGIC MARKETING COMMUNICATION,0,Fall,2025-08-20,2025-08-21T01:05:34Z
RSM2508HF.2025-0104,SALES MANAGEMENT,0,Fall,2025-08-20,2025-08-21T01:05:34Z
RSM2511HF.2025-0108,FINTECH MARKETING: INNOVATION IN THE MARKETING OF FINANCIAL,0,Fall,2025-08-20,2025-08-21T01:05:34Z
RSM2517HF.2025-0104,FUTURES THINKING: DEVELOPING BUSINESS INSIGHT,0,Fall,2025-08-20,2025-08-21T01:05:34Z
RSM2603HF.2025-0301,ADVANCED NEGOTIATIONS AND CONFLICT MANAGEMENT,0,Fall,2025-08-20,2025-08-21T01:05:34Z
RSM2604HF.2025-0301,MANAGERIAL NEGOTIATIONS,6,Fall,2025-08-20,2025-08-21T01:05:34Z
RSM2609HF.2025-0103,ALIGNING PEOPLE AND STRATEGY,0,Fall,2025-08-20,2025-08-21T01:05:34Z
RSM2613HF.2025-0301,C-SUITE: LIVING OUT LEADERSHIP DAY TO DAY FOR ORGANIZATIONAL,0,Fall,2025-08-20,2025-08-21T01:05:34Z
RSM2621HF.2025-0301,EFFECTIVE LEADERSHIP,0,Fall,2025-08-20,2025-08-21T01:05:34Z
RSM2622HF.2025-0301,LEADERSHIP DEVELOPMENT LAB,9,Fall,2025-08-20,2025-08-21T01:05:34Z
RSM2700HF.2025-0102,INDEPENDENT STUDY PROJECT,0,Fall,2025-08-20,2025-08-21T01:05:34Z
RSM2701HF.2025-0102,GLOBAL CONSULTING PROJECT,0,Fall,2025-08-20,2025-08-21T01:05:34Z
RSM2702HY.2026-0104,ONBOARD,1,Fall,2025-08-20,2025-08-21T01:05:34Z
RSM2711HY.2026-0101,GLOBAL PRACTICUM: STRATEGY,16,Fall,2025-08-20,2025-08-21T01:05:34Z
RSM2712HY.2026-0101,GLOBAL PRACTICUM: SUSTAINABILITY AND STRATEGY,0,Fall,2025-08-20,2025-08-21T01:05:34Z
RSM2122HF.2025-0201,CLEAN ENERGY: POLICY CONTEXT AND BUSINESS OPPORTUNITIES,0,Fall Intensive,2025-08-20,2025-08-21T01:05:34Z
RSM2123HF.2025-0201,INTERNATIONAL BUSINESS IN THE WORLD ECONOMY,2,Fall Intensive,2025-08-20,2025-08-21T01:05:34Z
RSM2210HF.2025-0208,FINANCIAL DISTRESS AND INSOLVENCY,0,Fall Intensive,2025-08-20,2025-08-21T01:05:34Z
RSM2304HF.2025-0208,FINANCIAL INSTITUTIONS AND CAPITAL MARKETS,1,Fall Intensive,2025-08-20,2025-08-21T01:05:34Z
RSM2416HF.2025-0201,SPECIAL TOPICS IN OPERATIONS MANAGEMENT AND STATISTICS,0,Fall Intensive,2025-08-20,2025-08-21T01:05:34Z
RSM2513HF.2025-0208,PRICING STRATEGY,9,Fall Intensive,2025-08-20,2025-08-21T01:05:34Z
RSM2524HF.2025-0203,BUSINESS DESIGN PRACTICUM,0,Fall Intensive,2025-08-20,2025-08-21T01:05:34Z
RSM2620HF.2025-0201,LEADING TEAMS,5,Fall Intensive,2025-08-20,2025-08-21T01:05:34Z
RSM2019HF.2025-0101,CORPORATION 360,0,Fall,2025-08-22,2025-08-23T03:03:21Z
RSM2021HF.2025-0104,CORPORATE STRATEGY,0,Fall,2025-08-22,2025-08-23T03:03:21Z
RSM2021HF.2025-0108,CORPORATE STRATEGY,5,Fall,2025-08-22,2025-08-23T03:03:21Z
RSM2023HF.2025-0103,STRATEGIC CHANGE AND IMPLEMENTATION,4,Fall,2025-08-22,2025-08-23T03:03:21Z
RSM2040HF.2025-0102,SPECIAL TOPICS IN STRATEGY,0,Fall,2025-08-22,2025-08-23T03:03:21Z
RSM2057HF.2025-0104,VENTURE CAPITAL STRATEGY,8,Fall,2025-08-22,2025-08-23T03:03:21Z
RSM2059HF.2025-0108,HEALTHCARE AND LIFE SCIENCES CONSULTING: FIELD APPLICATION,0,Fall,2025-08-22,2025-08-23T03:03:21Z
RSM2061HF.2025-0301,STRATEGIC NETWORKS,9,Fall,2025-08-22,2025-08-23T03:03:21Z
RSM2062HF.2025-0108,MANAGEMENT CONSULTING PRACTICUM,0,Fall,2025-08-22,2025-08-23T03:03:21Z
RSM2063HF.2025-0102,CATASTROPHIC FAILURE IN ORGANIZATIONS,5,Fall,2025-08-22,2025-08-23T03:03:21Z
RSM2063HF.2025-0107,CATASTROPHIC FAILURE IN ORGANIZATIONS,0,Fall,2025-08-22,2025-08-23T03:03:21Z
RSM2128HF.2025-0101,REAL ESTATE ECONOMICS,0,Fall,2025-08-22,2025-08-23T03:03:21Z
RSM2212HF.2025-0101,BUSINESS ANALYSIS AND VALUATION,0,Fall,2025-08-22,2025-08-23T03:03:21Z
RSM2212HF.2025-0107,BUSINESS ANALYSIS AND VALUATION,0,Fall,2025-08-22,2025-08-23T03:03:21Z
RSM2216HF.2025-0102,SPECIAL TOPICS IN ACCOUNTING,1,Fall,2025-08-22,2025-08-23T03:03:21Z
RSM2300HF.2025-0102,CORPORATE FINANCING,8,Fall,2025-08-22,2025-08-23T03:03:21Z
RSM2300HF.2025-0107,CORPORATE FINANCING,4,Fall,2025-08-22,2025-08-23T03:03:21Z
RSM2302HF.2025-0103,SECURITY ANALYSIS AND PORTFOLIO MANAGEMENT,4,Fall,2025-08-22,2025-08-23T03:03:21Z
RSM2302HF.2025-0108,SECURITY ANALYSIS AND PORTFOLIO MANAGEMENT,11,Fall,2025-08-22,2025-08-23T03:03:21Z
RSM2306HF.2025-0104,OPTIONS AND FUTURES MARKETS,8,Fall,2025-08-22,2025-08-23T03:03:21Z
RSM2312HY.2026-0104,VALUE INVESTING,1,Fall,2025-08-22,2025-08-23T03:03:21Z
RSM2314HF.2025-0103,PRIVATE EQUITY AND ENTREPRENEURIAL FINANCE,5,Fall,2025-08-22,2025-08-23T03:03:21Z
RSM2314HF.2025-0108,PRIVATE EQUITY AND ENTREPRENEURIAL FINANCE,5,Fall,2025-08-22,2025-08-23T03:03:21Z
RSM2329HF.2025-0101,BLOCKCHAIN AND DECENTRALIZED FINANCE,0,Fall,2025-08-22,2025-08-23T03:03:21Z
RSM2406HF.2025-0301,OPERATIONS MANAGEMENT STRATEGY,0,Fall,2025-08-22,2025-08-23T03:03:21Z
RSM2500HF.2025-0108,MARKETING STRATEGY,1,Fall,2025-08-22,2025-08-23T03:03:21Z
RSM2505HF.2025-0108,STRATEGIC MARKETING COMMUNICATION,0,Fall,2025-08-22,2025-08-23T03:03:21Z
RSM2508HF.2025-0104,SALES MANAGEMENT,0,Fall,2025-08-22,2025-08-23T03:03:21Z
RSM2511HF.2025-0108,FINTECH MARKETING: INNOVATION IN THE MARKETING OF FINANCIAL,0,Fall,2025-08-22,2025-08-23T03:03:21Z
RSM2517HF.2025-0104,FUTURES THINKING: DEVELOPING BUSINESS INSIGHT,0,Fall,2025-08-22,2025-08-23T03:03:21Z
RSM2603HF.2025-0301,ADVANCED NEGOTIATIONS AND CONFLICT MANAGEMENT,0,Fall,2025-08-22,2025-08-23T03:03:21Z
RSM2604HF.2025-0301,MANAGERIAL NEGOTIATIONS,5,Fall,2025-08-22,2025-08-23T03:03:21Z
RSM2609HF.2025-0103,ALIGNING PEOPLE AND STRATEGY,0,Fall,2025-08-22,2025-08-23T03:03:21Z
RSM2613HF.2025-0301,C-SUITE: LIVING OUT LEADERSHIP DAY TO DAY FOR ORGANIZATIONAL,1,Fall,2025-08-22,2025-08-23T03:03:21Z
RSM2621HF.2025-0301,EFFECTIVE LEADERSHIP,0,Fall,2025-08-22,2025-08-23T03:03:21Z
RSM2622HF.2025-0301,LEADERSHIP DEVELOPMENT LAB,7,Fall,2025-08-22,2025-08-23T03:03:21Z
RSM2700HF.2025-0102,INDEPENDENT STUDY PROJECT,0,Fall,2025-08-22,2025-08-23T03:03:21Z
RSM2701HF.2025-0102,GLOBAL CONSULTING PROJECT,0,Fall,2025-08-22,2025-08-23T03:03:21Z
RSM2702HY.2026-0104,ONBOARD,1,Fall,2025-08-22,2025-08-23T03:03:21Z
RSM2711HY.2026-0101,GLOBAL PRACTICUM: STRATEGY,16,Fall,2025-08-22,2025-08-23T03:03:21Z
RSM2712HY.2026-0101,GLOBAL PRACTICUM: SUSTAINABILITY AND STRATEGY,0,Fall,2025-08-22,2025-08-23T03:03:21Z
RSM2122HF.2025-0201,CLEAN ENERGY: POLICY CONTEXT AND BUSINESS OPPORTUNITIES,0,Fall Intensive,2025-08-22,2025-08-23T03:03:21Z
RSM2123HF.2025-0201,INTERNATIONAL BUSINESS IN THE WORLD ECONOMY,2,Fall Intensive,2025-08-22,2025-08-23T03:03:21Z
RSM2210HF.2025-0208,FINANCIAL DISTRESS AND INSOLVENCY,0,Fall Intensive,2025-08-22,2025-08-23T03:03:21Z
RSM2304HF.2025-0208,FINANCIAL INSTITUTIONS AND CAPITAL MARKETS,2,Fall Intensive,2025-08-22,2025-08-23T03:03:21Z
RSM2416HF.2025-0201,SPECIAL TOPICS IN OPERATIONS MANAGEMENT AND STATISTICS,0,Fall Intensive,2025-08-22,2025-08-23T03:03:21Z
RSM2513HF.2025-0208,PRICING STRATEGY,9,Fall Intensive,2025-08-22,2025-08-23T03:03:21Z
RSM2524HF.2025-0203,BUSINESS DESIGN PRACTICUM,0,Fall Intensive,2025-08-22,2025-08-23T03:03:21Z
RSM2620HF.2025-0201,LEADING TEAMS,5,Fall Intensive,2025-08-22,2025-08-23T03:03:21Z
RSM2019HF.2025-0101,CORPORATION 360,0,Fall,2025-08-24,2025-08-25T00:53:31Z
RSM2021HF.2025-0104,CORPORATE STRATEGY,0,Fall,2025-08-24,2025-08-25T00:53:31Z
RSM2021HF.2025-0108,CORPORATE STRATEGY,5,Fall,2025-08-24,2025-08-25T00:53:31Z
RSM2023HF.2025-0103,STRATEGIC CHANGE AND IMPLEMENTATION,4,Fall,2025-08-24,2025-08-25T00:53:31Z
RSM2040HF.2025-0102,SPECIAL TOPICS IN STRATEGY,0,Fall,2025-08-24,2025-08-25T00:53:31Z
RSM2057HF.2025-0104,VENTURE CAPITAL STRATEGY,8,Fall,2025-08-24,2025-08-25T00:53:31Z
RSM2059HF.2025-0108,HEALTHCARE AND LIFE SCIENCES CONSULTING: FIELD APPLICATION,0,Fall,2025-08-24,2025-08-25T00:53:31Z
RSM2061HF.2025-0301,STRATEGIC NETWORKS,9,Fall,2025-08-24,2025-08-25T00:53:31Z
RSM2062HF.2025-0108,MANAGEMENT CONSULTING PRACTICUM,0,Fall,2025-08-24,2025-08-25T00:53:31Z
RSM2063HF.2025-0102,CATASTROPHIC FAILURE IN ORGANIZATIONS,5,Fall,2025-08-24,2025-08-25T00:53:31Z
RSM2063HF.2025-0107,CATASTROPHIC FAILURE IN ORGANIZATIONS,0,Fall,2025-08-24,2025-08-25T00:53:31Z
RSM2128HF.2025-0101,REAL ESTATE ECONOMICS,0,Fall,2025-08-24,2025-08-25T00:53:31Z
RSM2212HF.2025-0101,BUSINESS ANALYSIS AND VALUATION,0,Fall,2025-08-24,2025-08-25T00:53:31Z
RSM2212HF.2025-0107,BUSINESS ANALYSIS AND VALUATION,0,Fall,2025-08-24,2025-08-25T00:53:31Z
RSM2216HF.2025-0102,SPECIAL TOPICS IN ACCOUNTING,1,Fall,2025-08-24,2025-08-25T00:53:31Z
RSM2300HF.2025-0102,CORPORATE FINANCING,8,Fall,2025-08-24,2025-08-25T00:53:31Z
RSM2300HF.2025-0107,CORPORATE FINANCING,4,Fall,2025-08-24,2025-08-25T00:53:31Z
RSM2302HF.2025-0103,SECURITY ANALYSIS AND PORTFOLIO MANAGEMENT,4,Fall,2025-08-24,2025-08-25T00:53:31Z
RSM2302HF.2025-0108,SECURITY ANALYSIS AND PORTFOLIO MANAGEMENT,11,Fall,2025-08-24,2025-08-25T00:53:31Z
RSM2306HF.2025-0104,OPTIONS AND FUTURES MARKETS,8,Fall,2025-08-24,2025-08-25T00:53:31Z
RSM2312HY.2026-0104,VALUE INVESTING,1,Fall,2025-08-24,2025-08-25T00:53:31Z
RSM2314HF.2025-0103,PRIVATE EQUITY AND ENTREPRENEURIAL FINANCE,5,Fall,2025-08-24,2025-08-25T00:53:31Z
RSM2314HF.2025-0108,PRIVATE EQUITY AND ENTREPRENEURIAL FINANCE,5,Fall,2025-08-24,2025-08-25T00:53:31Z
RSM2329HF.2025-0101,BLOCKCHAIN AND DECENTRALIZED FINANCE,0,Fall,2025-08-24,2025-08-25T00:53:31Z
RSM2406HF.2025-0301,OPERATIONS MANAGEMENT STRATEGY,1,Fall,2025-08-24,2025-08-25T00:53:31Z
RSM2500HF.2025-0108,MARKETING STRATEGY,1,Fall,2025-08-24,2025-08-25T00:53:31Z
RSM2505HF.2025-0108,STRATEGIC MARKETING COMMUNICATION,0,Fall,2025-08-24,2025-08-25T00:53:31Z
RSM2508HF.2025-0104,SALES MANAGEMENT,0,Fall,2025-08-24,2025-08-25T00:53:31Z
RSM2511HF.2025-0108,FINTECH MARKETING: INNOVATION IN THE MARKETING OF FINANCIAL,0,Fall,2025-08-24,2025-08-25T00:53:31Z
RSM2517HF.2025-0104,FUTURES THINKING: DEVELOPING BUSINESS INSIGHT,0,Fall,2025-08-24,2025-08-25T00:53:31Z
RSM2603HF.2025-0301,ADVANCED NEGOTIATIONS AND CONFLICT MANAGEMENT,0,Fall,2025-08-24,2025-08-25T00:53:31Z
RSM2604HF.2025-0301,MANAGERIAL NEGOTIATIONS,5,Fall,2025-08-24,2025-08-25T00:53:31Z
RSM2609HF.2025-0103,ALIGNING PEOPLE AND STRATEGY,0,Fall,2025-08-24,2025-08-25T00:53:31Z
RSM2613HF.2025-0301,C-SUITE: LIVING OUT LEADERSHIP DAY TO DAY FOR ORGANIZATIONAL,1,Fall,2025-08-24,2025-08-25T00:53:31Z
RSM2621HF.2025-0301,EFFECTIVE LEADERSHIP,1,Fall,2025-08-24,2025-08-25T00:53:31Z
RSM2622HF.2025-0301,LEADERSHIP DEVELOPMENT LAB,7,Fall,2025-08-24,2025-08-25T00:53:31Z
RSM2700HF.2025-0102,INDEPENDENT STUDY PROJECT,0,Fall,2025-08-24,2025-08-25T00:53:31Z
RSM2701HF.2025-0102,GLOBAL CONSULTING PROJECT,0,Fall,2025-08-24,2025-08-25T00:53:31Z
RSM2702HY.2026-0104,ONBOARD,1,Fall,2025-08-24,2025-08-25T00:53:31Z
RSM2711HY.2026-0101,GLOBAL PRACTICUM: STRATEGY,16,Fall,2025-08-24,2025-08-25T00:53:31Z
RSM2712HY.2026-0101,GLOBAL PRACTICUM: SUSTAINABILITY AND STRATEGY,0,Fall,2025-08-24,2025-08-25T00:53:31Z
RSM2122HF.2025-0201,CLEAN ENERGY: POLICY CONTEXT AND BUSINESS OPPORTUNITIES,0,Fall Intensive,2025-08-24,2025-08-25T00:53:31Z
RSM2123HF.2025-0201,INTERNATIONAL BUSINESS IN THE WORLD ECONOMY,2,Fall Intensive,2025-08-24,2025-08-25T00:53:31Z
RSM2210HF.2025-0208,FINANCIAL DISTRESS AND INSOLVENCY,0,Fall Intensive,2025-08-24,2025-08-25T00:53:31Z
RSM2304HF.2025-0208,FINANCIAL INSTITUTIONS AND CAPITAL MARKETS,2,Fall Intensive,2025-08-24,2025-08-25T00:53:31Z
RSM2416HF.2025-0201,SPECIAL TOPICS IN OPERATIONS MANAGEMENT AND STATISTICS,0,Fall Intensive,2025-08-24,2025-08-25T00:53:31Z
RSM2513HF.2025-0208,PRICING STRATEGY,8,Fall Intensive,2025-08-24,2025-08-25T00:53:31Z
RSM2524HF.2025-0203,BUSINESS DESIGN PRACTICUM,0,Fall Intensive,2025-08-24,2025-08-25T00:53:31Z
RSM2620HF.2025-0201,LEADING TEAMS,5,Fall Intensive,2025-08-24,2025-08-25T00:53:31Z
RSM2019HF.2025-0101,CORPORATION 360,0,Fall,2025-08-29,2025-08-30T03:33:09Z
RSM2021HF.2025-0104,CORPORATE STRATEGY,0,Fall,2025-08-29,2025-08-30T03:33:09Z
RSM2021HF.2025-0108,CORPORATE STRATEGY,2,Fall,2025-08-29,2025-08-30T03:33:09Z
RSM2023HF.2025-0103,STRATEGIC CHANGE AND IMPLEMENTATION,1,Fall,2025-08-29,2025-08-30T03:33:09Z
RSM2040HF.2025-0102,SPECIAL TOPICS IN STRATEGY,0,Fall,2025-08-29,2025-08-30T03:33:09Z
RSM2057HF.2025-0104,VENTURE CAPITAL STRATEGY,7,Fall,2025-08-29,2025-08-30T03:33:09Z
RSM2059HF.2025-0108,HEALTHCARE AND LIFE SCIENCES CONSULTING: FIELD APPLICATION,0,Fall,2025-08-29,2025-08-30T03:33:09Z
RSM2061HF.2025-0301,STRATEGIC NETWORKS,8,Fall,2025-08-29,2025-08-30T03:33:09Z
RSM2062HF.2025-0108,MANAGEMENT CONSULTING PRACTICUM,0,Fall,2025-08-29,2025-08-30T03:33:09Z
RSM2063HF.2025-0102,CATASTROPHIC FAILURE IN ORGANIZATIONS,4,Fall,2025-08-29,2025-08-30T03:33:09Z
RSM2063HF.2025-0107,CATASTROPHIC FAILURE IN ORGANIZATIONS,0,Fall,2025-08-29,2025-08-30T03:33:09Z
RSM2128HF.2025-0101,REAL ESTATE ECONOMICS,0,Fall,2025-08-29,2025-08-30T03:33:09Z
RSM2212HF.2025-0101,BUSINESS ANALYSIS AND VALUATION,0,Fall,2025-08-29,2025-08-30T03:33:09Z
RSM2212HF.2025-0107,BUSINESS ANALYSIS AND VALUATION,0,Fall,2025-08-29,2025-08-30T03:33:09Z
RSM2216HF.2025-0102,SPECIAL TOPICS IN ACCOUNTING,1,Fall,2025-08-29,2025-08-30T03:33:09Z
RSM2300HF.2025-0102,CORPORATE FINANCING,6,Fall,2025-08-29,2025-08-30T03:33:09Z
RSM2300HF.2025-0107,CORPORATE FINANCING,4,Fall,2025-08-29,2025-08-30T03:33:09Z
RSM2302HF.2025-0103,SECURITY ANALYSIS AND PORTFOLIO MANAGEMENT,1,Fall,2025-08-29,2025-08-30T03:33:09Z
RSM2302HF.2025-0108,SECURITY ANALYSIS AND PORTFOLIO MANAGEMENT,9,Fall,2025-08-29,2025-08-30T03:33:09Z
RSM2306HF.2025-0104,OPTIONS AND FUTURES MARKETS,5,Fall,2025-08-29,2025-08-30T03:33:09Z
RSM2312HY.2026-0104,VALUE INVESTING,0,Fall,2025-08-29,2025-08-30T03:33:09Z
RSM2314HF.2025-0103,PRIVATE EQUITY AND ENTREPRENEURIAL FINANCE,5,Fall,2025-08-29,2025-08-30T03:33:09Z
RSM2314HF.2025-0108,PRIVATE EQUITY AND ENTREPRENEURIAL FINANCE,4,Fall,2025-08-29,2025-08-30T03:33:09Z
RSM2329HF.2025-0101,BLOCKCHAIN AND DECENTRALIZED FINANCE,0,Fall,2025-08-29,2025-08-30T03:33:09Z
RSM2406HF.2025-0301,OPERATIONS MANAGEMENT STRATEGY,0,Fall,2025-08-29,2025-08-30T03:33:09Z
RSM2500HF.2025-0108,MARKETING STRATEGY,0,Fall,2025-08-29,2025-08-30T03:33:09Z
RSM2505HF.2025-0108,STRATEGIC MARKETING COMMUNICATION,0,Fall,2025-08-29,2025-08-30T03:33:09Z
RSM2508HF.2025-0104,SALES MANAGEMENT,0,Fall,2025-08-29,2025-08-30T03:33:09Z
RSM2511HF.2025-0108,FINTECH MARKETING: INNOVATION IN THE MARKETING OF FINANCIAL,0,Fall,2025-08-29,2025-08-30T03:33:09Z
RSM2517HF.2025-0104,FUTURES THINKING: DEVELOPING BUSINESS INSIGHT,0,Fall,2025-08-29,2025-08-30T03:33:09Z
RSM2603HF.2025-0301,ADVANCED NEGOTIATIONS AND CONFLICT MANAGEMENT,0,Fall,2025-08-29,2025-08-30T03:33:09Z
RSM2604HF.2025-0301,MANAGERIAL NEGOTIATIONS,4,Fall,2025-08-29,2025-08-30T03:33:09Z
RSM2609HF.2025-0103,ALIGNING PEOPLE AND STRATEGY,0,Fall,2025-08-29,2025-08-30T03:33:09Z
RSM2613HF.2025-0301,C-SUITE: LIVING OUT LEADERSHIP DAY TO DAY FOR ORGANIZATIONAL,0,Fall,2025-08-29,2025-08-30T03:33:09Z
RSM2621HF.2025-0301,EFFECTIVE LEADERSHIP,0,Fall,2025-08-29,2025-08-30T03:33:09Z
RSM2622HF.2025-0301,LEADERSHIP DEVELOPMENT LAB,9,Fall,2025-08-29,2025-08-30T03:33:09Z
RSM2700HF.2025-0102,INDEPENDENT STUDY PROJECT,0,Fall,2025-08-29,2025-08-30T03:33:09Z
RSM2701HF.2025-0102,GLOBAL CONSULTING PROJECT,0,Fall,2025-08-29,2025-08-30T03:33:09Z
RSM2702HY.2026-0104,ONBOARD,2,Fall,2025-08-29,2025-08-30T03:33:09Z
RSM2711HY.2026-0101,GLOBAL PRACTICUM: STRATEGY,15,Fall,2025-08-29,2025-08-30T03:33:09Z
RSM2712HY.2026-0101,GLOBAL PRACTICUM: SUSTAINABILITY AND STRATEGY,0,Fall,2025-08-29,2025-08-30T03:33:09Z
RSM2122HF.2025-0201,CLEAN ENERGY: POLICY CONTEXT AND BUSINESS OPPORTUNITIES,0,Fall Intensive,2025-08-29,2025-08-30T03:33:09Z
RSM2123HF.2025-0201,INTERNATIONAL BUSINESS IN THE WORLD ECONOMY,2,Fall Intensive,2025-08-29,2025-08-30T03:33:09Z
RSM2210HF.2025-0208,FINANCIAL DISTRESS AND INSOLVENCY,0,Fall Intensive,2025-08-29,2025-08-30T03:33:09Z
RSM2304HF.2025-0208,FINANCIAL INSTITUTIONS AND CAPITAL MARKETS,0,Fall Intensive,2025-08-29,2025-08-30T03:33:09Z
RSM2416HF.2025-0201,SPECIAL TOPICS IN OPERATIONS MANAGEMENT AND STATISTICS,0,Fall Intensive,2025-08-29,2025-08-30T03:33:09Z
RSM2513HF.2025-0208,PRICING STRATEGY,4,Fall Intensive,2025-08-29,2025-08-30T03:33:09Z
RSM2524HF.2025-0203,BUSINESS DESIGN PRACTICUM,0,Fall Intensive,2025-08-29,2025-08-30T03:33:09Z
RSM2620HF.2025-0201,LEADING TEAMS,4,Fall Intensive,2025-08-29,2025-08-30T03:33:09Z
RSM2019HF.2025-0101,CORPORATION 360,0,Fall,2025-08-30,2025-08-31T03:47:02Z
RSM2021HF.2025-0104,CORPORATE STRATEGY,0,Fall,2025-08-30,2025-08-31T03:47:02Z
RSM2021HF.2025-0108,CORPORATE STRATEGY,3,Fall,2025-08-30,2025-08-31T03:47:02Z
RSM2023HF.2025-0103,STRATEGIC CHANGE AND IMPLEMENTATION,1,Fall,2025-08-30,2025-08-31T03:47:02Z
RSM2040HF.2025-0102,SPECIAL TOPICS IN STRATEGY,0,Fall,2025-08-30,2025-08-31T03:47:02Z
RSM2057HF.2025-0104,VENTURE CAPITAL STRATEGY,7,Fall,2025-08-30,2025-08-31T03:47:02Z
RSM2059HF.2025-0108,HEALTHCARE AND LIFE SCIENCES CONSULTING: FIELD APPLICATION,0,Fall,2025-08-30,2025-08-31T03:47:02Z
RSM2061HF.2025-0301,STRATEGIC NETWORKS,8,Fall,2025-08-30,2025-08-31T03:47:02Z
RSM2062HF.2025-0108,MANAGEMENT CONSULTING PRACTICUM,0,Fall,2025-08-30,2025-08-31T03:47:02Z
RSM2063HF.2025-0102,CATASTROPHIC FAILURE IN ORGANIZATIONS,4,Fall,2025-08-30,2025-08-31T03:47:02Z
RSM2063HF.2025-0107,CATASTROPHIC FAILURE IN ORGANIZATIONS,0,Fall,2025-08-30,2025-08-31T03:47:02Z
RSM2128HF.2025-0101,REAL ESTATE ECONOMICS,0,Fall,2025-08-30,2025-08-31T03:47:02Z
RSM2212HF.2025-0101,BUSINESS ANALYSIS AND VALUATION,0,Fall,2025-08-30,2025-08-31T03:47:02Z
RSM2212HF.2025-0107,BUSINESS ANALYSIS AND VALUATION,0,Fall,2025-08-30,2025-08-31T03:47:02Z
RSM2216HF.2025-0102,SPECIAL TOPICS IN ACCOUNTING,1,Fall,2025-08-30,2025-08-31T03:47:02Z
RSM2300HF.2025-0102,CORPORATE FINANCING,6,Fall,2025-08-30,2025-08-31T03:47:02Z
RSM2300HF.2025-0107,CORPORATE FINANCING,4,Fall,2025-08-30,2025-08-31T03:47:02Z
RSM2302HF.2025-0103,SECURITY ANALYSIS AND PORTFOLIO MANAGEMENT,1,Fall,2025-08-30,2025-08-31T03:47:02Z
RSM2302HF.2025-0108,SECURITY ANALYSIS AND PORTFOLIO MANAGEMENT,9,Fall,2025-08-30,2025-08-31T03:47:02Z
RSM2306HF.2025-0104,OPTIONS AND FUTURES MARKETS,5,Fall,2025-08-30,2025-08-31T03:47:02Z
RSM2312HY.2026-0104,VALUE INVESTING,0,Fall,2025-08-30,2025-08-31T03:47:02Z
RSM2314HF.2025-0103,PRIVATE EQUITY AND ENTREPRENEURIAL FINANCE,5,Fall,2025-08-30,2025-08-31T03:47:02Z
RSM2314HF.2025-0108,PRIVATE EQUITY AND ENTREPRENEURIAL FINANCE,4,Fall,2025-08-30,2025-08-31T03:47:02Z
RSM2329HF.2025-0101,BLOCKCHAIN AND DECENTRALIZED FINANCE,0,Fall,2025-08-30,2025-08-31T03:47:02Z
